ward,count,Size
1,5,13.5117941386705
2,8,25.5615164520744
3,23,27.7862759113653
4,19,20.7012151536812
5,2,10.8578792341679
6,43,40.325232308792
7,21,25.6997855611151
9,35,33.8820586132952
10,22,21.4917798427448
11,11,9.6397426733381
12,10,9.88666666666667
13,5,2.71262458471761
14,28,29.5518227305218
15,21,22.9292351679771
16,7,3.24553224553225
17,33,17.2180128663331
18,57,43.5239456754825
20,15,12.9524660471766
21,7.5,7.26166547020818
22,20,14.4456754824875
23,32.5,19.5594472242078
24,7,7.0763640695735
25,22,20.6270192994996
26,29,20.9066595187038
27,23,22.4195854181558
28,32,32.1951393852752
29,33,31.1243745532523
30,16,16.2108649035025
31,45,32.1790830945559
32,32,31.3202287348106
33,16,18.2837741243746
34,34,31.9313795568263
35,34,33.5218012866333
36,34,26.9135096497498
37,17,27.0135811293781
38,16,16.7784131522516
39,25,21.0986418870622
40,34,25.2573266619014
41,8,6.01790830945559
42,17,23.4253037884203
43,26,29.4974982130093
44,24,24.1343817012152
45,21,19.3566833452466
46,1,1.53580901856764
48,29,28.3421372408863
49,17,17.1903145103645
50,17.5,15.6679771265189
51,20,17.569871336669
52,30,24.8086132952109
53,21,17.2188110555158
54,12,11.1479628305933
55,14.3333333333333,5.46529933481153
56,30,26.6654384672071
57,12,12.8936894474993
58,18,26.090886347391
59,13.5,10.0932809149392
60,22,22.9225637360019
61,17,12.1117094017094
62,15,13.8909340004765
63,14,8.23149492017417
64,1,8.24366312346688
65,14,17.0777537796976
66,27,30.6111508220157
67,28,28.9478198713367
68,14,10.2015725518227
69,2,3.81254506128335
70,17,14.0850607576841
71,31,29.6933523945675
72,27.5,21.4225669583665
73,5,4.44664744051911
74,8,6.54681865018032
75,31,21.8821777460091
76,11,9.15350250178699
77,24.5,24.6534429354301
78,7,5.82118179652132
79,7,9.20657612580415
80,4,6.09248554913295
81,25,29.4503216583274
82,3,4.20030127741624
83,10,10.4354896354539
84,8,11.017357636407
85,10,8.17363593042649
86,3,2.4030903090309
87,16,11.6272933047415
89,8,7.60876816773886
91,9,11.0303468208092
92,5,4.87249814677539
93,6,8.45534905885156
94,5.5,7.90630372492837
95,17,13.6325947105075
98,2,2.05527210884354
99,2.5,8.31796521324756
103,18,13.8892065761258
104,3.5,3.05268310369833
105,6,5.9943407960199
106,3,4.6181664247702
107,5,3.84766252739226
110,1,3.05360326894502
111,2.5,1.6242962962963
112,9,4.29489051094891
113,4,2.00614316239316
114,2,3.13107511045655
115,11,9.45532523230879
116,12,9.54967834167262
117,10,8.87562544674768
118,19,16.7190850607577
119,22,19.3716940671909
120,8,7.65910753474762
121,19,9.95922746781116
122,9,7.73657838224767
123,16,6.19874100719424
124,4,13.786327845383
125,1,0.678810720268007
126,1,0.718864468864469
128,4,8.00913242009132
129,7,5.24275646045419
130,8.5,4.69830729166667
132,6,4.66894609814964
133,0.5,2.09366818873668
134,4,7.62786885245902
136,1,4.72274837511606
140,1,1.32439678284182
141,1,1.19653179190751
144,3,2.45728155339806
145,1,0.798542080848244
146,1.5,1.39522673031026
148,1,2.24876811594203
149,0.5,1.24779723991507
160,0.333333333333333,1.26869779802582
169,1,0.946623093681917
172,0.5,1.05608065532451
192,1,0.46969696969697
198,1,2.45313986679353
199,0.5,3.49590277777778
201,10,10.0580442804428
207,5.5,6.32249496475327
209,1,1.11111111111111
215,1,2.19287158746208
220,20.5,21.4686770428016
229,1,1.0625
232,7,8.61432676518883
261,0.333333333333333,1.37727272727273
262,5,3.68810916179337
263,6,6.60058027079304
264,1,2.78497409326425
