ward,count,Size
1,17,13.5117941386705
2,35,25.5615164520744
3,24,27.7862759113653
4,24,20.7012151536812
5,23,10.8578792341679
6,45,40.325232308792
7,23,25.6997855611151
8,6,4.67208271787297
9,35,33.8820586132952
10,21,21.4917798427448
11,9,9.6397426733381
12,10,9.88666666666667
13,4,2.71262458471761
14,29,29.5518227305218
15,20,22.9292351679771
16,2,3.24553224553225
17,17,17.2180128663331
18,38,43.5239456754825
20,10.1666666666667,12.9524660471766
21,8,7.26166547020818
22,15,14.4456754824875
23,11,19.5594472242078
24,7,7.0763640695735
25,21.5,20.6270192994996
26,15.5,20.9066595187038
27,21,22.4195854181558
28,33,32.1951393852752
29,29,31.1243745532523
30,16,16.2108649035025
31,29,32.1790830945559
32,33,31.3202287348106
33,15,18.2837741243746
34,30,31.9313795568263
35,32,33.5218012866333
36,28,26.9135096497498
37,24,27.0135811293781
38,21,16.7784131522516
39,28,21.0986418870622
40,19,25.2573266619014
41,7,6.01790830945559
42,21,23.4253037884203
43,33,29.4974982130093
44,24,24.1343817012152
45,18,19.3566833452466
47,31.6666666666667,24.7885997521685
48,31.5,28.3421372408863
49,15,17.1903145103645
50,17.3333333333333,15.6679771265189
51,19.5,17.569871336669
52,23,24.8086132952109
53,13,17.2188110555158
54,8,11.1479628305933
55,6,5.46529933481153
56,26,26.6654384672071
57,18.1666666666667,12.8936894474993
58,21.5,26.090886347391
59,13.5,10.0932809149392
60,19,22.9225637360019
61,7.33333333333333,12.1117094017094
62,13,13.8909340004765
63,7,8.23149492017417
64,8,8.24366312346688
65,13,17.0777537796976
66,32,30.6111508220157
67,25,28.9478198713367
68,9,10.2015725518227
69,4,3.81254506128335
70,10,14.0850607576841
71,33,29.6933523945675
72,20,21.4225669583665
73,1,4.44664744051911
74,7,6.54681865018032
75,24.5,21.8821777460091
76,11,9.15350250178699
77,26.5,24.6534429354301
78,6.75,5.82118179652132
79,12,9.20657612580415
80,5,6.09248554913295
81,33,29.4503216583274
82,7.25,4.20030127741624
83,12,10.4354896354539
84,13,11.017357636407
85,12,8.17363593042649
86,5,2.4030903090309
87,9.5,11.6272933047415
88,0.5,1.07724301841949
89,5,7.60876816773886
91,9,11.0303468208092
92,5,4.87249814677539
93,11,8.45534905885156
94,8,7.90630372492837
95,14,13.6325947105075
96,1,0.727816695855225
97,0.75,1.52588268001112
98,1.33333333333333,2.05527210884354
99,4,8.31796521324756
100,6,3.87453436095055
101,0.666666666666667,1.55404463040446
103,15,13.8892065761258
104,4.33333333333333,3.05268310369833
105,3,5.9943407960199
106,2,4.6181664247702
107,2,3.84766252739226
109,3,2.26191389599318
110,1.5,3.05360326894502
111,3,1.6242962962963
112,3,4.29489051094891
113,1,2.00614316239316
114,3,3.13107511045655
115,11,9.45532523230879
116,9,9.54967834167262
117,9,8.87562544674768
118,13,16.7190850607577
119,19,19.3716940671909
120,8,7.65910753474762
121,12,9.95922746781116
122,7,7.73657838224767
123,3,6.19874100719424
124,19,13.786327845383
128,6,8.00913242009132
129,4,5.24275646045419
130,6.5,4.69830729166667
132,3,4.66894609814964
133,2.33333333333333,2.09366818873668
134,11,7.62786885245902
136,7.33333333333333,4.72274837511606
138,0.5,1.38425506195225
144,1,2.45728155339806
145,0.5,0.798542080848244
146,1.33333333333333,1.39522673031026
147,1,1.41650380021715
148,1,2.24876811594203
149,0.5,1.24779723991507
156,0.5,1.0950950950951
160,1,1.26869779802582
170,2,1.66355140186916
172,1,1.05608065532451
176,0.333333333333333,0.47316384180791
198,4.5,2.45313986679353
199,7,3.49590277777778
201,8,10.0580442804428
206,1,1.16811175337187
207,3,6.32249496475327
215,0.5,2.19287158746208
216,1,1.85531135531136
217,0.5,0.677142857142857
220,18,21.4686770428016
232,12.5,8.61432676518883
234,0.333333333333333,1.40861062463514
239,0.5,0.534246575342466
255,0.333333333333333,0.673076923076923
260,2.5,1.10113268608414
262,2,3.68810916179337
263,8,6.60058027079304
264,2,2.78497409326425
274,6.25,5.44082479258175
