ward,count,Size
1,22,13.5117941386705
2,4,25.5615164520744
3,30,27.7862759113653
4,32,20.7012151536812
5,3,10.8578792341679
6,53,40.325232308792
7,23,25.6997855611151
8,6,4.67208271787297
9,34,33.8820586132952
10,27,21.4917798427448
11,9,9.6397426733381
12,10,9.88666666666667
13,3,2.71262458471761
14,33,29.5518227305218
15,22,22.9292351679771
16,3,3.24553224553225
17,19,17.2180128663331
18,58,43.5239456754825
20,19,12.9524660471766
21,7.5,7.26166547020818
22,17,14.4456754824875
23,21,19.5594472242078
24,5,7.0763640695735
25,24,20.6270192994996
26,23,20.9066595187038
27,27,22.4195854181558
28,25,32.1951393852752
29,32,31.1243745532523
30,17,16.2108649035025
31,37,32.1790830945559
32,32,31.3202287348106
33,18,18.2837741243746
34,30,31.9313795568263
35,37,33.5218012866333
36,32,26.9135096497498
37,33,27.0135811293781
38,24,16.7784131522516
39,31,21.0986418870622
40,32,25.2573266619014
41,9,6.01790830945559
42,28,23.4253037884203
43,31,29.4974982130093
44,25,24.1343817012152
45,26,19.3566833452466
46,1,1.53580901856764
47,26,24.7885997521685
48,33.5,28.3421372408863
49,19,17.1903145103645
50,19,15.6679771265189
51,29,17.569871336669
52,28,24.8086132952109
53,16,17.2188110555158
54,9,11.1479628305933
55,8.5,5.46529933481153
56,30,26.6654384672071
57,30,12.8936894474993
58,27,26.090886347391
59,7.5,10.0932809149392
60,25,22.9225637360019
61,8,12.1117094017094
62,15.5,13.8909340004765
63,11,8.23149492017417
64,3,8.24366312346688
65,20,17.0777537796976
66,33,30.6111508220157
67,31,28.9478198713367
68,9,10.2015725518227
69,2,3.81254506128335
70,15,14.0850607576841
71,34,29.6933523945675
72,7,21.4225669583665
73,6.5,4.44664744051911
75,24.5,21.8821777460091
76,12,9.15350250178699
77,33,24.6534429354301
78,5,5.82118179652132
79,10,9.20657612580415
80,13,6.09248554913295
81,33,29.4503216583274
82,4.5,4.20030127741624
83,10,10.4354896354539
84,13,11.017357636407
85,8,8.17363593042649
86,2,2.4030903090309
87,15,11.6272933047415
89,8,7.60876816773886
91,17,11.0303468208092
92,4,4.87249814677539
93,15,8.45534905885156
94,8,7.90630372492837
95,12,13.6325947105075
96,0.5,0.727816695855225
97,2,1.52588268001112
98,1,2.05527210884354
99,4,8.31796521324756
100,1,3.87453436095055
101,0.5,1.55404463040446
103,13,13.8892065761258
104,3.5,3.05268310369833
105,7,5.9943407960199
106,2,4.6181664247702
107,3.5,3.84766252739226
110,2.5,3.05360326894502
111,1,1.6242962962963
112,8,4.29489051094891
113,1,2.00614316239316
114,4,3.13107511045655
115,10,9.45532523230879
116,9,9.54967834167262
117,9,8.87562544674768
118,22,16.7190850607577
119,22,19.3716940671909
120,6,7.65910753474762
121,10,9.95922746781116
122,10,7.73657838224767
123,8,6.19874100719424
124,13.5,13.786327845383
126,0.5,0.718864468864469
128,3,8.00913242009132
129,5,5.24275646045419
130,3,4.69830729166667
132,4.33333333333333,4.66894609814964
133,3,2.09366818873668
138,2.5,1.38425506195225
139,0.333333333333333,0.677728613569321
140,1,1.32439678284182
141,2,1.19653179190751
144,2,2.45728155339806
149,1,1.24779723991507
151,1,1.45569620253165
155,0.5,0.926070038910506
163,1,0.689676910953507
172,0.5,1.05608065532451
173,2,1.2515318627451
199,2,3.49590277777778
201,7.33333333333333,10.0580442804428
204,0.5,0.611111111111111
207,3,6.32249496475327
215,1,2.19287158746208
220,23.5,21.4686770428016
223,1,1.08256880733945
232,9,8.61432676518883
