ward,count,Size
1,20,13.5117941386705
2,36,25.5615164520744
3,25,27.7862759113653
4,21,20.7012151536812
5,17,10.8578792341679
6,52,40.325232308792
7,27,25.6997855611151
8,6,4.67208271787297
9,28,33.8820586132952
10,19,21.4917798427448
11,6,9.6397426733381
12,8,9.88666666666667
13,3,2.71262458471761
14,36,29.5518227305218
15,21,22.9292351679771
16,1,3.24553224553225
17,14,17.2180128663331
18,44,43.5239456754825
20,11,12.9524660471766
21,10.5,7.26166547020818
22,15.5,14.4456754824875
23,10,19.5594472242078
24,8.5,7.0763640695735
25,19,20.6270192994996
26,19,20.9066595187038
27,20,22.4195854181558
28,31,32.1951393852752
29,30,31.1243745532523
30,16,16.2108649035025
31,51,32.1790830945559
32,31,31.3202287348106
33,12,18.2837741243746
34,35,31.9313795568263
35,33,33.5218012866333
36,22,26.9135096497498
37,35,27.0135811293781
38,16,16.7784131522516
39,16,21.0986418870622
40,16,25.2573266619014
41,4,6.01790830945559
42,27,23.4253037884203
43,34,29.4974982130093
44,25,24.1343817012152
45,17,19.3566833452466
47,25.5,24.7885997521685
48,22.3333333333333,28.3421372408863
49,15,17.1903145103645
50,12.8333333333333,15.6679771265189
51,18.5,17.569871336669
52,22,24.8086132952109
53,13,17.2188110555158
54,17,11.1479628305933
55,5,5.46529933481153
56,34,26.6654384672071
58,34.5,26.090886347391
59,9,10.0932809149392
60,20.3333333333333,22.9225637360019
61,13.5,12.1117094017094
62,12.5,13.8909340004765
63,8,8.23149492017417
64,10,8.24366312346688
65,21,17.0777537796976
66,34,30.6111508220157
67,32,28.9478198713367
68,8,10.2015725518227
69,4,3.81254506128335
70,8,14.0850607576841
71,32,29.6933523945675
72,21.3333333333333,21.4225669583665
73,1,4.44664744051911
74,9.5,6.54681865018032
75,17,21.8821777460091
76,13,9.15350250178699
77,30,24.6534429354301
78,2.83333333333333,5.82118179652132
79,10,9.20657612580415
80,8,6.09248554913295
81,35,29.4503216583274
82,4.33333333333333,4.20030127741624
83,8.5,10.4354896354539
84,14,11.017357636407
85,6,8.17363593042649
86,2,2.4030903090309
87,9,11.6272933047415
88,1,1.07724301841949
89,12,7.60876816773886
91,9,11.0303468208092
92,6,4.87249814677539
93,14,8.45534905885156
94,1,7.90630372492837
95,13,13.6325947105075
97,2,1.52588268001112
98,1.5,2.05527210884354
99,6,8.31796521324756
100,9,3.87453436095055
101,3.5,1.55404463040446
103,14,13.8892065761258
104,2.83333333333333,3.05268310369833
105,3,5.9943407960199
106,4.33333333333333,4.6181664247702
107,2.5,3.84766252739226
109,1.5,2.26191389599318
110,3,3.05360326894502
111,1.5,1.6242962962963
112,5,4.29489051094891
114,2,3.13107511045655
115,9,9.45532523230879
116,8,9.54967834167262
117,9,8.87562544674768
118,19,16.7190850607577
119,18,19.3716940671909
120,8,7.65910753474762
121,8,9.95922746781116
122,10,7.73657838224767
123,5,6.19874100719424
124,18.8333333333333,13.786327845383
128,4,8.00913242009132
129,8,5.24275646045419
130,4,4.69830729166667
132,2.5,4.66894609814964
133,3,2.09366818873668
134,8,7.62786885245902
136,9.33333333333333,4.72274837511606
138,0.833333333333333,1.38425506195225
144,2,2.45728155339806
146,0.5,1.39522673031026
148,1,2.24876811594203
149,0.5,1.24779723991507
150,0.333333333333333,0.784722222222222
151,1,1.45569620253165
154,1,0.824142156862745
156,1,1.0950950950951
160,1,1.26869779802582
166,1.33333333333333,0.879469434832757
170,1,1.66355140186916
181,0.5,0.689862542955326
183,0.5,0.811688311688311
189,1,1.47810218978102
191,0.333333333333333,0.476010101010101
198,2,2.45313986679353
199,9,3.49590277777778
201,11.5,10.0580442804428
207,8.5,6.32249496475327
215,1,2.19287158746208
220,19.8333333333333,21.4686770428016
222,1,1.04285714285714
232,9.5,8.61432676518883
235,1,0.716666666666667
251,4,1.96890547263682
258,2,1.24852071005917
260,0.5,1.10113268608414
262,4,3.68810916179337
263,9,6.60058027079304
274,4.83333333333333,5.44082479258175
279,0.333333333333333,0.412878787878788
288,0.5,0.850453172205438
311,0.333333333333333,0.416666666666667
