ward,count,Size
1,8,13.5117941386705
2,30,25.5615164520744
3,33,27.7862759113653
4,10,20.7012151536812
5,3,10.8578792341679
6,28,40.325232308792
7,22,25.6997855611151
9,29,33.8820586132952
10,18,21.4917798427448
11,12,9.6397426733381
12,14,9.88666666666667
13,1,2.71262458471761
14,21,29.5518227305218
15,22,22.9292351679771
16,7,3.24553224553225
17,24,17.2180128663331
18,22,43.5239456754825
20,16,12.9524660471766
21,3,7.26166547020818
22,14.5,14.4456754824875
23,35,19.5594472242078
24,10,7.0763640695735
25,20,20.6270192994996
26,21,20.9066595187038
27,16,22.4195854181558
28,36,32.1951393852752
29,33,31.1243745532523
30,17,16.2108649035025
31,5,32.1790830945559
32,38,31.3202287348106
33,20,18.2837741243746
34,30,31.9313795568263
35,37,33.5218012866333
36,24,26.9135096497498
37,29,27.0135811293781
38,10,16.7784131522516
39,23,21.0986418870622
40,25,25.2573266619014
41,7,6.01790830945559
42,25,23.4253037884203
43,31,29.4974982130093
44,25,24.1343817012152
45,14,19.3566833452466
46,2,1.53580901856764
47,18,24.7885997521685
48,22.5,28.3421372408863
49,14,17.1903145103645
50,11,15.6679771265189
51,17,17.569871336669
52,28.5,24.8086132952109
53,17.5,17.2188110555158
54,6,11.1479628305933
55,2,5.46529933481153
56,17.5,26.6654384672071
57,10.5,12.8936894474993
58,20,26.090886347391
59,11,10.0932809149392
60,20,22.9225637360019
61,1,12.1117094017094
62,21,13.8909340004765
63,10,8.23149492017417
64,2,8.24366312346688
65,14,17.0777537796976
66,31,30.6111508220157
67,33,28.9478198713367
68,14,10.2015725518227
69,4,3.81254506128335
70,15,14.0850607576841
71,30,29.6933523945675
72,28,21.4225669583665
73,5,4.44664744051911
74,6,6.54681865018032
75,28,21.8821777460091
76,13,9.15350250178699
77,28,24.6534429354301
78,5,5.82118179652132
79,7,9.20657612580415
80,3,6.09248554913295
81,28,29.4503216583274
82,2,4.20030127741624
83,10,10.4354896354539
84,10,11.017357636407
85,4,8.17363593042649
87,18,11.6272933047415
89,3,7.60876816773886
90,3,1.41218637992832
91,9,11.0303468208092
92,6,4.87249814677539
93,8,8.45534905885156
94,8,7.90630372492837
95,16,13.6325947105075
97,1,1.52588268001112
99,10,8.31796521324756
100,4,3.87453436095055
101,0.5,1.55404463040446
103,18,13.8892065761258
104,2,3.05268310369833
106,9,4.6181664247702
107,7,3.84766252739226
109,1,2.26191389599318
110,1,3.05360326894502
111,1,1.6242962962963
112,2,4.29489051094891
114,3,3.13107511045655
115,11,9.45532523230879
116,10,9.54967834167262
117,11,8.87562544674768
118,21,16.7190850607577
119,18,19.3716940671909
120,10,7.65910753474762
121,16,9.95922746781116
122,6,7.73657838224767
123,7,6.19874100719424
124,6,13.786327845383
128,1,8.00913242009132
134,2,7.62786885245902
135,1,0.734006734006734
137,1,0.847183748845799
146,1,1.39522673031026
148,0.5,2.24876811594203
151,1,1.45569620253165
155,1,0.926070038910506
164,1,0.842682926829268
171,1,1.40993788819876
173,1,1.2515318627451
199,2,3.49590277777778
201,9,10.0580442804428
207,8,6.32249496475327
215,1,2.19287158746208
