ward,count,Size
1,16,13.5117941386705
2,33,25.5615164520744
3,22,27.7862759113653
4,24,20.7012151536812
5,14,10.8578792341679
6,37,40.325232308792
7,29,25.6997855611151
8,5,4.67208271787297
9,35,33.8820586132952
10,19,21.4917798427448
11,12,9.6397426733381
12,9,9.88666666666667
13,1,2.71262458471761
14,32,29.5518227305218
15,25,22.9292351679771
17,17,17.2180128663331
18,48,43.5239456754825
20,17,12.9524660471766
21,9.5,7.26166547020818
22,16,14.4456754824875
23,25.5,19.5594472242078
24,9,7.0763640695735
25,24,20.6270192994996
26,17.5,20.9066595187038
27,13,22.4195854181558
28,33,32.1951393852752
29,26,31.1243745532523
30,14,16.2108649035025
31,45,32.1790830945559
32,26,31.3202287348106
33,20,18.2837741243746
34,27,31.9313795568263
35,34,33.5218012866333
36,24,26.9135096497498
37,26,27.0135811293781
38,18,16.7784131522516
39,11,21.0986418870622
40,29,25.2573266619014
41,3,6.01790830945559
42,26,23.4253037884203
43,32,29.4974982130093
44,22,24.1343817012152
45,16,19.3566833452466
47,29,24.7885997521685
48,27,28.3421372408863
49,22,17.1903145103645
50,11.5,15.6679771265189
51,16.5,17.569871336669
52,28,24.8086132952109
53,19,17.2188110555158
54,12,11.1479628305933
55,7.5,5.46529933481153
56,32.5,26.6654384672071
57,10,12.8936894474993
58,31,26.090886347391
59,6,10.0932809149392
60,22,22.9225637360019
61,15,12.1117094017094
62,17,13.8909340004765
63,8,8.23149492017417
64,18,8.24366312346688
65,15,17.0777537796976
66,35,30.6111508220157
67,31,28.9478198713367
68,8,10.2015725518227
69,3,3.81254506128335
70,15,14.0850607576841
71,27,29.6933523945675
72,25.3333333333333,21.4225669583665
73,5,4.44664744051911
74,5,6.54681865018032
75,20,21.8821777460091
76,6,9.15350250178699
77,23.5,24.6534429354301
78,5.5,5.82118179652132
79,11,9.20657612580415
80,10,6.09248554913295
81,29,29.4503216583274
82,7.5,4.20030127741624
83,14,10.4354896354539
84,10,11.017357636407
85,6,8.17363593042649
86,1,2.4030903090309
87,8.83333333333333,11.6272933047415
88,0.333333333333333,1.07724301841949
89,13,7.60876816773886
91,13,11.0303468208092
92,3,4.87249814677539
93,6.5,8.45534905885156
94,5,7.90630372492837
95,14,13.6325947105075
97,2.5,1.52588268001112
98,0.5,2.05527210884354
99,6,8.31796521324756
100,7,3.87453436095055
101,1,1.55404463040446
103,15,13.8892065761258
104,2.5,3.05268310369833
105,5.5,5.9943407960199
106,4,4.6181664247702
107,3,3.84766252739226
109,5.33333333333333,2.26191389599318
110,3,3.05360326894502
111,1,1.6242962962963
112,6,4.29489051094891
113,2,2.00614316239316
114,4,3.13107511045655
115,12,9.45532523230879
116,11,9.54967834167262
117,11,8.87562544674768
118,14,16.7190850607577
119,18,19.3716940671909
120,11,7.65910753474762
121,12,9.95922746781116
122,5,7.73657838224767
123,7,6.19874100719424
124,16.5,13.786327845383
128,12,8.00913242009132
129,4,5.24275646045419
130,7,4.69830729166667
132,6,4.66894609814964
133,2,2.09366818873668
134,1,7.62786885245902
136,7.33333333333333,4.72274837511606
137,0.5,0.847183748845799
144,3,2.45728155339806
148,3.5,2.24876811594203
160,1,1.26869779802582
166,1,0.879469434832757
198,2,2.45313986679353
199,7.5,3.49590277777778
201,12,10.0580442804428
207,7,6.32249496475327
211,1,1.51851851851852
215,4,2.19287158746208
216,3,1.85531135531136
220,21.5,21.4686770428016
232,3.5,8.61432676518883
234,0.333333333333333,1.40861062463514
262,4,3.68810916179337
263,10,6.60058027079304
264,3,2.78497409326425
274,3.5,5.44082479258175
288,0.5,0.850453172205438
