ward,count,Size
1,11,13.5117941386705
2,6,25.5615164520744
3,28,27.7862759113653
4,11,20.7012151536812
5,1,10.8578792341679
6,43,40.325232308792
7,29,25.6997855611151
8,6,4.67208271787297
9,34,33.8820586132952
10,28,21.4917798427448
11,11,9.6397426733381
12,12,9.88666666666667
13,3,2.71262458471761
14,36,29.5518227305218
15,28,22.9292351679771
16,2,3.24553224553225
17,18,17.2180128663331
18,59,43.5239456754825
20,16.5,12.9524660471766
21,6,7.26166547020818
22,14,14.4456754824875
23,23,19.5594472242078
24,10,7.0763640695735
25,17,20.6270192994996
26,31,20.9066595187038
27,26,22.4195854181558
28,34,32.1951393852752
29,32,31.1243745532523
30,17,16.2108649035025
31,40,32.1790830945559
32,26,31.3202287348106
33,15,18.2837741243746
34,27,31.9313795568263
35,34,33.5218012866333
36,32,26.9135096497498
37,32,27.0135811293781
38,9,16.7784131522516
39,20,21.0986418870622
40,31,25.2573266619014
41,9,6.01790830945559
42,22,23.4253037884203
43,33,29.4974982130093
44,26,24.1343817012152
45,25,19.3566833452466
46,1,1.53580901856764
47,24,24.7885997521685
48,29.5,28.3421372408863
49,15,17.1903145103645
50,13.5,15.6679771265189
51,26,17.569871336669
52,30,24.8086132952109
53,25,17.2188110555158
54,14,11.1479628305933
57,30.5,12.8936894474993
58,29,26.090886347391
59,12,10.0932809149392
60,17,22.9225637360019
61,15.5,12.1117094017094
62,14,13.8909340004765
63,11,8.23149492017417
64,2,8.24366312346688
65,17,17.0777537796976
66,29,30.6111508220157
67,28,28.9478198713367
68,13,10.2015725518227
69,2,3.81254506128335
70,14,14.0850607576841
71,33,29.6933523945675
72,21,21.4225669583665
73,7,4.44664744051911
74,7,6.54681865018032
75,33.5,21.8821777460091
76,10,9.15350250178699
77,30.5,24.6534429354301
78,5,5.82118179652132
79,9,9.20657612580415
80,4,6.09248554913295
81,29,29.4503216583274
82,4.5,4.20030127741624
83,12,10.4354896354539
84,10,11.017357636407
85,5,8.17363593042649
86,2,2.4030903090309
87,13,11.6272933047415
88,1,1.07724301841949
89,10,7.60876816773886
91,14,11.0303468208092
92,4,4.87249814677539
93,10,8.45534905885156
94,14,7.90630372492837
95,11,13.6325947105075
97,2,1.52588268001112
98,0.5,2.05527210884354
99,12,8.31796521324756
100,2,3.87453436095055
103,14,13.8892065761258
104,3,3.05268310369833
105,8,5.9943407960199
106,5,4.6181664247702
107,6,3.84766252739226
110,4,3.05360326894502
111,0.5,1.6242962962963
112,4,4.29489051094891
113,1,2.00614316239316
114,2,3.13107511045655
115,11,9.45532523230879
116,7,9.54967834167262
117,11,8.87562544674768
118,20,16.7190850607577
119,21,19.3716940671909
120,2,7.65910753474762
121,10,9.95922746781116
122,10,7.73657838224767
123,6,6.19874100719424
124,24.5,13.786327845383
129,9,5.24275646045419
130,6,4.69830729166667
132,4,4.66894609814964
133,2,2.09366818873668
134,1,7.62786885245902
136,2,4.72274837511606
145,1,0.798542080848244
146,0.5,1.39522673031026
148,1,2.24876811594203
155,0.5,0.926070038910506
157,0.5,0.781333333333333
160,1,1.26869779802582
166,1,0.879469434832757
170,2,1.66355140186916
201,11,10.0580442804428
206,0.5,1.16811175337187
207,12,6.32249496475327
215,1,2.19287158746208
220,21,21.4686770428016
226,2,2.625
232,5,8.61432676518883
234,0.5,1.40861062463514
