ward,count,Size
1,7,13.5117941386705
2,10,25.5615164520744
3,33,27.7862759113653
4,10,20.7012151536812
5,5,10.8578792341679
6,34,40.325232308792
7,25,25.6997855611151
8,1,4.67208271787297
9,35,33.8820586132952
10,24,21.4917798427448
11,11,9.6397426733381
12,9,9.88666666666667
13,5,2.71262458471761
14,25,29.5518227305218
15,24,22.9292351679771
16,4,3.24553224553225
17,22,17.2180128663331
18,48,43.5239456754825
20,17,12.9524660471766
21,7,7.26166547020818
22,14.5,14.4456754824875
23,31,19.5594472242078
24,9,7.0763640695735
25,19,20.6270192994996
26,17.5,20.9066595187038
27,17,22.4195854181558
28,37,32.1951393852752
29,36,31.1243745532523
30,16,16.2108649035025
31,53,32.1790830945559
32,34,31.3202287348106
33,24,18.2837741243746
34,34,31.9313795568263
35,38,33.5218012866333
36,30,26.9135096497498
37,26,27.0135811293781
38,8,16.7784131522516
39,21,21.0986418870622
40,29,25.2573266619014
41,6,6.01790830945559
42,27,23.4253037884203
43,30,29.4974982130093
44,25,24.1343817012152
45,14,19.3566833452466
46,2,1.53580901856764
47,22,24.7885997521685
48,21.5,28.3421372408863
49,19,17.1903145103645
50,14,15.6679771265189
51,21,17.569871336669
52,27.5,24.8086132952109
53,11.5,17.2188110555158
54,6,11.1479628305933
55,10,5.46529933481153
56,17,26.6654384672071
57,16.5,12.8936894474993
58,26.5,26.090886347391
59,10,10.0932809149392
60,23,22.9225637360019
61,12.5,12.1117094017094
62,20,13.8909340004765
63,11,8.23149492017417
64,14,8.24366312346688
65,15,17.0777537796976
66,22,30.6111508220157
67,31,28.9478198713367
68,14,10.2015725518227
69,4,3.81254506128335
70,16,14.0850607576841
71,33,29.6933523945675
72,23,21.4225669583665
73,5,4.44664744051911
74,5,6.54681865018032
75,27,21.8821777460091
76,9,9.15350250178699
77,28,24.6534429354301
78,5,5.82118179652132
79,5,9.20657612580415
80,4,6.09248554913295
81,30,29.4503216583274
82,0.333333333333333,4.20030127741624
83,13,10.4354896354539
84,9,11.017357636407
85,5,8.17363593042649
87,15,11.6272933047415
89,2,7.60876816773886
90,1,1.41218637992832
91,10,11.0303468208092
92,5,4.87249814677539
93,9,8.45534905885156
94,12,7.90630372492837
95,13,13.6325947105075
97,2,1.52588268001112
98,1.5,2.05527210884354
99,11,8.31796521324756
100,4.33333333333333,3.87453436095055
101,0.5,1.55404463040446
103,13,13.8892065761258
104,3.5,3.05268310369833
106,4,4.6181664247702
107,7,3.84766252739226
109,2,2.26191389599318
110,1,3.05360326894502
112,5,4.29489051094891
114,4,3.13107511045655
115,12,9.45532523230879
116,10,9.54967834167262
117,11,8.87562544674768
118,21,16.7190850607577
119,18,19.3716940671909
120,10,7.65910753474762
121,14,9.95922746781116
122,11,7.73657838224767
123,15,6.19874100719424
124,7,13.786327845383
128,1,8.00913242009132
129,9,5.24275646045419
130,7,4.69830729166667
132,4.5,4.66894609814964
134,2,7.62786885245902
136,1,4.72274837511606
137,2.5,0.847183748845799
138,1,1.38425506195225
140,1,1.32439678284182
144,2,2.45728155339806
146,1,1.39522673031026
151,1,1.45569620253165
155,2,0.926070038910506
157,0.5,0.781333333333333
158,1,0.66421568627451
160,1,1.26869779802582
168,0.5,0.948470209339774
171,2,1.40993788819876
173,1,1.2515318627451
181,0.5,0.689862542955326
199,3,3.49590277777778
201,13.3333333333333,10.0580442804428
207,10,6.32249496475327
