ward,count,Size
1,9,13.5117941386705
2,16,25.5615164520744
3,29,27.7862759113653
4,24,20.7012151536812
5,12,10.8578792341679
6,41,40.325232308792
7,19,25.6997855611151
8,4,4.67208271787297
9,38,33.8820586132952
10,17,21.4917798427448
11,10,9.6397426733381
13,2,2.71262458471761
14,15,29.5518227305218
15,22,22.9292351679771
16,3,3.24553224553225
17,20,17.2180128663331
18,53,43.5239456754825
20,7,12.9524660471766
21,3,7.26166547020818
22,13,14.4456754824875
23,16,19.5594472242078
24,7,7.0763640695735
25,17,20.6270192994996
26,18,20.9066595187038
27,23,22.4195854181558
28,37,32.1951393852752
29,28,31.1243745532523
30,14,16.2108649035025
31,7,32.1790830945559
32,33,31.3202287348106
33,17,18.2837741243746
34,34,31.9313795568263
35,31,33.5218012866333
36,30,26.9135096497498
37,10,27.0135811293781
38,23,16.7784131522516
39,21,21.0986418870622
40,26,25.2573266619014
41,7,6.01790830945559
42,20,23.4253037884203
43,24,29.4974982130093
44,24,24.1343817012152
45,19,19.3566833452466
47,24,24.7885997521685
48,29,28.3421372408863
49,17,17.1903145103645
50,22.5,15.6679771265189
51,14,17.569871336669
52,25,24.8086132952109
53,24,17.2188110555158
54,10,11.1479628305933
55,5,5.46529933481153
56,31,26.6654384672071
57,14.5,12.8936894474993
58,23,26.090886347391
59,4,10.0932809149392
60,28,22.9225637360019
61,2,12.1117094017094
62,7,13.8909340004765
63,7,8.23149492017417
66,17,30.6111508220157
67,32,28.9478198713367
68,11,10.2015725518227
69,3,3.81254506128335
70,14,14.0850607576841
71,29,29.6933523945675
72,22.5,21.4225669583665
73,4,4.44664744051911
74,6,6.54681865018032
75,19.5,21.8821777460091
76,12,9.15350250178699
77,24,24.6534429354301
78,7,5.82118179652132
79,6,9.20657612580415
81,21,29.4503216583274
82,0.5,4.20030127741624
83,10,10.4354896354539
84,13,11.017357636407
85,4,8.17363593042649
87,8,11.6272933047415
89,6.5,7.60876816773886
91,16,11.0303468208092
92,6,4.87249814677539
93,8,8.45534905885156
94,5,7.90630372492837
95,15,13.6325947105075
96,0.5,0.727816695855225
97,1.5,1.52588268001112
98,2.5,2.05527210884354
99,6,8.31796521324756
101,0.5,1.55404463040446
103,11,13.8892065761258
104,1,3.05268310369833
105,6,5.9943407960199
106,8,4.6181664247702
107,6,3.84766252739226
110,2,3.05360326894502
111,1,1.6242962962963
112,4,4.29489051094891
114,3,3.13107511045655
115,12,9.45532523230879
116,8,9.54967834167262
117,11,8.87562544674768
118,18,16.7190850607577
119,18,19.3716940671909
120,6,7.65910753474762
121,5,9.95922746781116
122,3,7.73657838224767
124,6,13.786327845383
128,8,8.00913242009132
129,2,5.24275646045419
134,8,7.62786885245902
144,2,2.45728155339806
147,0.5,1.41650380021715
148,2,2.24876811594203
153,9,1.86120996441281
160,1,1.26869779802582
163,1,0.689676910953507
164,0.5,0.842682926829268
189,1,1.47810218978102
198,3,2.45313986679353
201,15,10.0580442804428
207,5,6.32249496475327
215,1,2.19287158746208
217,1,0.677142857142857
220,24,21.4686770428016
226,3,2.625
234,3,1.40861062463514
251,1,1.96890547263682
262,2,3.68810916179337
263,4,6.60058027079304
268,4,1.89975845410628
