ward,count,Size
1,14,13.5117941386705
2,7,25.5615164520744
3,27,27.7862759113653
4,20,20.7012151536812
5,3,10.8578792341679
6,46,40.325232308792
7,32,25.6997855611151
8,2,4.67208271787297
9,37,33.8820586132952
10,25,21.4917798427448
11,10,9.6397426733381
12,13,9.88666666666667
13,4,2.71262458471761
14,18,29.5518227305218
15,27,22.9292351679771
16,4,3.24553224553225
17,28,17.2180128663331
18,47,43.5239456754825
20,28.5,12.9524660471766
21,7.5,7.26166547020818
22,13,14.4456754824875
23,23,19.5594472242078
24,8,7.0763640695735
25,21,20.6270192994996
26,20,20.9066595187038
27,25,22.4195854181558
28,34,32.1951393852752
29,35,31.1243745532523
30,16,16.2108649035025
31,31,32.1790830945559
32,33,31.3202287348106
33,24,18.2837741243746
34,26,31.9313795568263
35,43,33.5218012866333
36,28,26.9135096497498
37,35,27.0135811293781
38,19,16.7784131522516
39,25,21.0986418870622
40,29,25.2573266619014
41,10,6.01790830945559
42,22,23.4253037884203
43,34,29.4974982130093
44,25,24.1343817012152
45,23,19.3566833452466
47,26.5,24.7885997521685
48,30,28.3421372408863
49,20,17.1903145103645
50,15.5,15.6679771265189
51,18,17.569871336669
52,26,24.8086132952109
53,17,17.2188110555158
54,11.5,11.1479628305933
55,1.33333333333333,5.46529933481153
56,33.5,26.6654384672071
57,11.5,12.8936894474993
58,27.5,26.090886347391
59,10.5,10.0932809149392
60,27,22.9225637360019
61,8,12.1117094017094
62,12,13.8909340004765
63,14,8.23149492017417
64,7,8.24366312346688
65,17,17.0777537796976
66,34,30.6111508220157
67,21,28.9478198713367
68,13,10.2015725518227
69,6,3.81254506128335
70,18,14.0850607576841
71,33,29.6933523945675
73,5,4.44664744051911
74,4,6.54681865018032
75,17,21.8821777460091
76,9,9.15350250178699
77,31,24.6534429354301
78,9,5.82118179652132
79,12,9.20657612580415
80,3,6.09248554913295
81,29,29.4503216583274
82,5.33333333333333,4.20030127741624
83,12.5,10.4354896354539
84,11.5,11.017357636407
85,5,8.17363593042649
86,1,2.4030903090309
87,11,11.6272933047415
89,8,7.60876816773886
90,2,1.41218637992832
91,12,11.0303468208092
92,4,4.87249814677539
93,4,8.45534905885156
94,10,7.90630372492837
95,11,13.6325947105075
96,0.5,0.727816695855225
97,2.5,1.52588268001112
98,0.5,2.05527210884354
99,15.3333333333333,8.31796521324756
100,2.5,3.87453436095055
101,1,1.55404463040446
103,18,13.8892065761258
104,1.5,3.05268310369833
105,0.333333333333333,5.9943407960199
106,3,4.6181664247702
107,2.5,3.84766252739226
110,2,3.05360326894502
112,9,4.29489051094891
113,2.5,2.00614316239316
114,3,3.13107511045655
115,9,9.45532523230879
116,11,9.54967834167262
117,11,8.87562544674768
118,22,16.7190850607577
119,21,19.3716940671909
120,7,7.65910753474762
121,12,9.95922746781116
122,5,7.73657838224767
123,6,6.19874100719424
124,22.3333333333333,13.786327845383
128,5,8.00913242009132
129,7,5.24275646045419
130,5,4.69830729166667
132,2,4.66894609814964
133,1.5,2.09366818873668
136,0.333333333333333,4.72274837511606
138,1,1.38425506195225
140,2,1.32439678284182
143,0.5,1.10267857142857
145,0.5,0.798542080848244
146,0.5,1.39522673031026
151,1,1.45569620253165
153,1,1.86120996441281
155,1,0.926070038910506
163,1.33333333333333,0.689676910953507
169,0.833333333333333,0.946623093681917
171,1,1.40993788819876
182,1,0.60573476702509
195,1,1.06951871657754
200,1,1.6
201,10.3333333333333,10.0580442804428
207,10.5,6.32249496475327
220,20,21.4686770428016
