ward,count,Size
1,17,13.5117941386705
2,32,25.5615164520744
3,27,27.7862759113653
4,29,20.7012151536812
5,21,10.8578792341679
6,49,40.325232308792
7,25,25.6997855611151
8,4,4.67208271787297
9,36,33.8820586132952
10,23,21.4917798427448
11,10,9.6397426733381
12,11,9.88666666666667
14,19,29.5518227305218
15,20,22.9292351679771
17,7,17.2180128663331
18,25,43.5239456754825
20,7.5,12.9524660471766
21,7,7.26166547020818
22,11.5,14.4456754824875
23,29,19.5594472242078
24,10,7.0763640695735
25,22,20.6270192994996
26,12.5,20.9066595187038
27,22,22.4195854181558
28,29,32.1951393852752
29,22,31.1243745532523
30,16,16.2108649035025
31,24,32.1790830945559
32,34,31.3202287348106
33,14,18.2837741243746
34,29,31.9313795568263
35,34,33.5218012866333
36,22,26.9135096497498
37,21,27.0135811293781
38,22,16.7784131522516
39,15,21.0986418870622
40,18,25.2573266619014
41,7,6.01790830945559
42,22,23.4253037884203
43,33,29.4974982130093
44,24,24.1343817012152
45,27,19.3566833452466
47,28,24.7885997521685
48,27.3333333333333,28.3421372408863
49,19,17.1903145103645
50,12.8333333333333,15.6679771265189
51,16,17.569871336669
52,24,24.8086132952109
53,16,17.2188110555158
54,12,11.1479628305933
55,3,5.46529933481153
56,28.5,26.6654384672071
57,15,12.8936894474993
58,25.5,26.090886347391
59,7,10.0932809149392
60,29.5,22.9225637360019
61,3,12.1117094017094
62,14.5,13.8909340004765
63,6,8.23149492017417
64,7,8.24366312346688
65,12,17.0777537796976
66,31,30.6111508220157
67,27,28.9478198713367
68,10,10.2015725518227
69,3,3.81254506128335
70,10,14.0850607576841
71,29,29.6933523945675
72,18.5,21.4225669583665
73,8,4.44664744051911
74,7.5,6.54681865018032
75,18.5,21.8821777460091
76,9.5,9.15350250178699
77,14.5,24.6534429354301
78,9,5.82118179652132
79,8,9.20657612580415
80,6,6.09248554913295
81,28,29.4503216583274
82,7,4.20030127741624
83,11,10.4354896354539
84,9,11.017357636407
85,11,8.17363593042649
86,2,2.4030903090309
87,10.5,11.6272933047415
88,1,1.07724301841949
89,9,7.60876816773886
91,10,11.0303468208092
92,6,4.87249814677539
93,7.25,8.45534905885156
94,9,7.90630372492837
95,18,13.6325947105075
96,2,0.727816695855225
98,1,2.05527210884354
99,10,8.31796521324756
100,6.33333333333333,3.87453436095055
101,1.5,1.55404463040446
103,12,13.8892065761258
104,5.5,3.05268310369833
105,6,5.9943407960199
106,8,4.6181664247702
107,5,3.84766252739226
109,3,2.26191389599318
110,2,3.05360326894502
111,1,1.6242962962963
112,8,4.29489051094891
113,1.5,2.00614316239316
114,4,3.13107511045655
115,9,9.45532523230879
116,7,9.54967834167262
117,7,8.87562544674768
118,16,16.7190850607577
119,15,19.3716940671909
120,10,7.65910753474762
121,9,9.95922746781116
122,6,7.73657838224767
124,19.8333333333333,13.786327845383
125,0.25,0.678810720268007
126,0.333333333333333,0.718864468864469
128,8,8.00913242009132
129,6,5.24275646045419
130,1,4.69830729166667
133,1,2.09366818873668
134,7,7.62786885245902
136,7,4.72274837511606
138,0.5,1.38425506195225
144,2,2.45728155339806
145,1,0.798542080848244
147,0.333333333333333,1.41650380021715
148,2,2.24876811594203
151,2,1.45569620253165
155,1,0.926070038910506
160,1,1.26869779802582
163,0.5,0.689676910953507
172,1,1.05608065532451
189,1,1.47810218978102
198,1,2.45313986679353
199,6,3.49590277777778
201,17.5,10.0580442804428
207,7,6.32249496475327
215,1.25,2.19287158746208
216,1,1.85531135531136
220,24.5,21.4686770428016
232,10,8.61432676518883
234,1,1.40861062463514
255,0.5,0.673076923076923
262,2,3.68810916179337
263,7,6.60058027079304
264,4,2.78497409326425
274,2.75,5.44082479258175
