5
8
16
27
60
69
81
92
97
101
112
113
114
117
121
124
128
134
138
142
144
159
160
167
169
171
172
179
180
181
186
187
193
197
199
202
203
204
206
210
213
216
220
230
234
235
239
242
243
244
245
250
255
256
258
261
265
266
284
294
295
297
305
308
319
326
345
347
351
357
362
372
381
383
387
391
393
402
409
412
415
416
419
425
426
427
428
429
434
444
445
447
449
453
455
458
459
460
463
483
484
485
492
498
500
501
506
507
508
509
512
518
519
524
527
528
532
533
535
536
537
538
540
541
543
544
545
548
560
561
566
568
581
584
590
597
600
603
604
605
609
611
613
614
615
616
618
619
623
628
636
637
644
645
646
651
652
653
654
655
664
666
668
669
670
675
677
679
681
686
687
692
697
699
700
701
709
712
715
718
722
730
731
733
744
745
747
752
774
776
781
790
791
792
796
799
803
805
807
815
819
822
824
830
832
834
837
838
840
843
845
849
850
852
855
872
873
875
876
883
884
885
886
887
889
891
895
901
905
911
914
917
918
924
930
932
936
939
942
943
949
952
955
956
960
963
967
972
973
978
980
981
984
987
994
1015
1019
1023
1024
1027
1028
1031
1040
1043
1050
1052
1055
1056
1062
1063
1064
1069
1074
1075
1077
1078
1079
1080
1083
1088
1121
1127
1128
1129
1138
1141
1142
1152
1155
1156
1159
1161
1164
1167
1172
1175
1176
1183
1186
1188
1195
1205
1212
1219
1222
1223
1233
1235
1236
1255
1256
1263
1264
1282
1312
1316
1339
1347
1356
1366
1367
1368
1370
1372
1400
1409
1440
1445
1481
1483
1492
1497
1498
1505
1509
1521
1551
1552
1554
1559
1568
1580
1587
1591
1600
1612
1618
1624
1643
1660
1663
1667
1689
1691
1693
1695
1696
1705
1709
1710
1711
1716
1733
1735
1739
1753
1757
1766
1770
1776
1781
1784
1787
1789
1796
1800
1813
1836
1839
1849
1851
1854
1906
1919
1922
1929
1934
1941
1943
1973
1975
1986
2016
2021
2033
2036
2042
2045
2052
2057
2059
2063
2066
2083
2084
2085
2086
2091
2097
2100
2117
2126
2133
2137
2141
2142
2143
2144
2151
2165
2180
2198
2216
2219
2226
2227
2228
2353
2358
2361
2404
2407
2410
2413
2421
2424
2432
2435
2460
2477
2487
2516
