ward,count,Size
1,22,13.5117941386705
2,45,25.5615164520744
3,23,27.7862759113653
4,19,20.7012151536812
5,12,10.8578792341679
6,39,40.325232308792
7,20,25.6997855611151
8,8,4.67208271787297
9,38,33.8820586132952
10,18,21.4917798427448
11,7,9.6397426733381
12,9,9.88666666666667
13,3,2.71262458471761
14,39,29.5518227305218
15,18,22.9292351679771
16,1,3.24553224553225
17,14,17.2180128663331
18,45,43.5239456754825
20,6.5,12.9524660471766
21,13.5,7.26166547020818
22,11.5,14.4456754824875
23,19,19.5594472242078
24,6.5,7.0763640695735
25,17,20.6270192994996
26,22,20.9066595187038
27,17,22.4195854181558
28,29,32.1951393852752
29,25,31.1243745532523
30,17,16.2108649035025
31,43,32.1790830945559
32,35,31.3202287348106
33,17,18.2837741243746
34,30,31.9313795568263
35,33,33.5218012866333
36,29,26.9135096497498
37,25,27.0135811293781
38,10,16.7784131522516
39,28,21.0986418870622
40,24,25.2573266619014
41,4,6.01790830945559
42,24,23.4253037884203
43,27,29.4974982130093
44,20,24.1343817012152
45,16,19.3566833452466
47,27.5,24.7885997521685
48,30.5,28.3421372408863
49,14.5,17.1903145103645
50,11.8333333333333,15.6679771265189
51,14.5,17.569871336669
52,19.5,24.8086132952109
53,19,17.2188110555158
54,12.5,11.1479628305933
55,0.5,5.46529933481153
56,26,26.6654384672071
58,21.5,26.090886347391
59,8,10.0932809149392
60,19,22.9225637360019
61,18,12.1117094017094
62,17,13.8909340004765
63,6,8.23149492017417
64,14,8.24366312346688
65,20,17.0777537796976
66,30,30.6111508220157
67,32,28.9478198713367
68,11,10.2015725518227
69,4,3.81254506128335
70,13,14.0850607576841
71,29,29.6933523945675
72,22,21.4225669583665
73,4,4.44664744051911
74,5,6.54681865018032
75,16,21.8821777460091
76,7,9.15350250178699
77,24,24.6534429354301
78,1.5,5.82118179652132
79,10,9.20657612580415
80,11,6.09248554913295
81,31,29.4503216583274
82,9.5,4.20030127741624
83,8,10.4354896354539
84,8,11.017357636407
85,5.5,8.17363593042649
86,6,2.4030903090309
87,6,11.6272933047415
89,10,7.60876816773886
91,9,11.0303468208092
92,3,4.87249814677539
93,8.5,8.45534905885156
94,5,7.90630372492837
95,17,13.6325947105075
97,2,1.52588268001112
98,4,2.05527210884354
99,5.33333333333333,8.31796521324756
100,5,3.87453436095055
101,1,1.55404463040446
103,13,13.8892065761258
104,3.5,3.05268310369833
105,5.5,5.9943407960199
106,4.5,4.6181664247702
107,6.33333333333333,3.84766252739226
109,2.33333333333333,2.26191389599318
110,2.33333333333333,3.05360326894502
112,4,4.29489051094891
113,7,2.00614316239316
114,2,3.13107511045655
115,12,9.45532523230879
116,6,9.54967834167262
117,4,8.87562544674768
118,16,16.7190850607577
119,21,19.3716940671909
120,4,7.65910753474762
121,7,9.95922746781116
122,8,7.73657838224767
123,7,6.19874100719424
124,13,13.786327845383
128,8,8.00913242009132
129,4,5.24275646045419
130,9.5,4.69830729166667
132,5,4.66894609814964
133,2,2.09366818873668
134,17,7.62786885245902
135,1,0.734006734006734
136,14,4.72274837511606
138,1.83333333333333,1.38425506195225
140,1,1.32439678284182
146,2.5,1.39522673031026
148,4,2.24876811594203
151,1,1.45569620253165
166,0.333333333333333,0.879469434832757
170,1,1.66355140186916
171,1,1.40993788819876
173,0.5,1.2515318627451
180,1,1.17297297297297
181,0.333333333333333,0.689862542955326
185,1,1.36914600550964
188,1,0.622311827956989
189,1,1.47810218978102
195,1,1.06951871657754
198,5.5,2.45313986679353
199,4,3.49590277777778
201,8,10.0580442804428
207,9.5,6.32249496475327
213,2,1.60265049415993
215,3,2.19287158746208
220,20.5,21.4686770428016
232,13,8.61432676518883
251,2,1.96890547263682
258,1,1.24852071005917
260,0.5,1.10113268608414
262,2,3.68810916179337
263,5,6.60058027079304
274,6,5.44082479258175
279,0.333333333333333,0.412878787878788
