ward,count,Size
1,9,13.5117941386705
2,6,25.5615164520744
3,29,27.7862759113653
4,15,20.7012151536812
5,2,10.8578792341679
6,29,40.325232308792
7,30,25.6997855611151
8,3,4.67208271787297
9,37,33.8820586132952
10,23,21.4917798427448
11,10,9.6397426733381
12,14,9.88666666666667
13,3,2.71262458471761
14,31,29.5518227305218
15,24,22.9292351679771
16,4,3.24553224553225
17,21,17.2180128663331
18,51,43.5239456754825
20,21,12.9524660471766
21,10.5,7.26166547020818
22,14,14.4456754824875
23,24,19.5594472242078
24,7,7.0763640695735
25,17,20.6270192994996
26,19,20.9066595187038
27,17,22.4195854181558
28,33,32.1951393852752
29,28,31.1243745532523
30,17,16.2108649035025
31,36,32.1790830945559
32,32,31.3202287348106
33,21,18.2837741243746
34,33,31.9313795568263
35,38,33.5218012866333
36,34,26.9135096497498
37,30,27.0135811293781
38,12,16.7784131522516
39,24,21.0986418870622
40,30,25.2573266619014
41,5,6.01790830945559
42,24,23.4253037884203
43,25,29.4974982130093
44,24,24.1343817012152
45,15,19.3566833452466
46,2,1.53580901856764
47,20,24.7885997521685
48,23.5,28.3421372408863
49,14,17.1903145103645
50,15,15.6679771265189
51,22,17.569871336669
52,25,24.8086132952109
53,18,17.2188110555158
54,7,11.1479628305933
55,10.5,5.46529933481153
56,19,26.6654384672071
57,18.8333333333333,12.8936894474993
58,29.5,26.090886347391
59,11,10.0932809149392
60,22,22.9225637360019
61,15.5,12.1117094017094
62,21.5,13.8909340004765
63,10,8.23149492017417
64,10,8.24366312346688
65,21,17.0777537796976
66,25,30.6111508220157
67,27,28.9478198713367
68,12,10.2015725518227
69,4,3.81254506128335
70,16,14.0850607576841
71,34,29.6933523945675
72,28,21.4225669583665
73,6,4.44664744051911
74,6,6.54681865018032
75,27.5,21.8821777460091
76,7,9.15350250178699
77,26,24.6534429354301
78,10,5.82118179652132
79,8,9.20657612580415
80,6,6.09248554913295
81,24,29.4503216583274
82,2.5,4.20030127741624
83,10,10.4354896354539
84,8,11.017357636407
85,4,8.17363593042649
86,2,2.4030903090309
87,17,11.6272933047415
89,4,7.60876816773886
90,2,1.41218637992832
91,9,11.0303468208092
92,5,4.87249814677539
93,14.3333333333333,8.45534905885156
94,5,7.90630372492837
95,12,13.6325947105075
97,1,1.52588268001112
98,2,2.05527210884354
99,12,8.31796521324756
100,4,3.87453436095055
101,2,1.55404463040446
103,20,13.8892065761258
104,4.5,3.05268310369833
106,2,4.6181664247702
107,3.5,3.84766252739226
109,1.5,2.26191389599318
110,4,3.05360326894502
111,2,1.6242962962963
112,5,4.29489051094891
113,1,2.00614316239316
114,3,3.13107511045655
115,11,9.45532523230879
116,11,9.54967834167262
117,10,8.87562544674768
118,20,16.7190850607577
119,17,19.3716940671909
120,9,7.65910753474762
121,16,9.95922746781116
122,8,7.73657838224767
123,12,6.19874100719424
124,13,13.786327845383
128,4,8.00913242009132
129,8,5.24275646045419
130,4,4.69830729166667
132,1,4.66894609814964
133,1.5,2.09366818873668
134,1,7.62786885245902
136,1,4.72274837511606
137,1,0.847183748845799
140,1,1.32439678284182
143,0.5,1.10267857142857
144,1,2.45728155339806
145,1,0.798542080848244
146,1,1.39522673031026
157,0.5,0.781333333333333
171,2,1.40993788819876
199,1,3.49590277777778
201,14.3333333333333,10.0580442804428
207,6,6.32249496475327
209,1,1.11111111111111
215,1,2.19287158746208
218,0.5,0.833333333333333
