ward,count,Size
1,10,13.5117941386705
2,27,25.5615164520744
3,25,27.7862759113653
4,17,20.7012151536812
5,1,10.8578792341679
6,39,40.325232308792
7,29,25.6997855611151
9,36,33.8820586132952
10,25,21.4917798427448
11,13,9.6397426733381
12,17,9.88666666666667
13,2,2.71262458471761
14,33,29.5518227305218
15,27,22.9292351679771
16,2,3.24553224553225
17,18,17.2180128663331
18,36,43.5239456754825
20,23.5,12.9524660471766
21,7,7.26166547020818
22,12,14.4456754824875
23,14,19.5594472242078
24,9,7.0763640695735
25,22,20.6270192994996
26,19.5,20.9066595187038
27,29,22.4195854181558
28,31,32.1951393852752
29,28,31.1243745532523
30,16,16.2108649035025
31,4,32.1790830945559
32,29,31.3202287348106
33,23,18.2837741243746
34,27,31.9313795568263
35,35,33.5218012866333
36,26,26.9135096497498
37,25,27.0135811293781
38,16,16.7784131522516
39,21,21.0986418870622
40,25,25.2573266619014
41,8,6.01790830945559
42,27,23.4253037884203
43,27,29.4974982130093
44,23,24.1343817012152
45,25,19.3566833452466
46,2,1.53580901856764
47,20,24.7885997521685
48,23,28.3421372408863
49,15.5,17.1903145103645
50,16.5,15.6679771265189
51,13,17.569871336669
52,25,24.8086132952109
53,16,17.2188110555158
54,9,11.1479628305933
55,5,5.46529933481153
56,28,26.6654384672071
57,10.5,12.8936894474993
58,32,26.090886347391
59,6,10.0932809149392
60,28,22.9225637360019
61,3,12.1117094017094
62,13,13.8909340004765
63,11,8.23149492017417
65,24,17.0777537796976
66,29,30.6111508220157
67,28,28.9478198713367
68,16,10.2015725518227
69,3,3.81254506128335
70,17,14.0850607576841
71,30,29.6933523945675
72,2,21.4225669583665
73,5,4.44664744051911
74,6,6.54681865018032
75,22,21.8821777460091
76,9,9.15350250178699
77,23,24.6534429354301
78,8,5.82118179652132
79,10,9.20657612580415
80,4,6.09248554913295
81,30,29.4503216583274
82,1.5,4.20030127741624
83,15,10.4354896354539
84,10.5,11.017357636407
85,8,8.17363593042649
86,1,2.4030903090309
87,12.5,11.6272933047415
89,9,7.60876816773886
90,2,1.41218637992832
91,13,11.0303468208092
92,5,4.87249814677539
93,5.5,8.45534905885156
94,12,7.90630372492837
95,14,13.6325947105075
96,0.5,0.727816695855225
97,1.5,1.52588268001112
98,2.5,2.05527210884354
99,13.5,8.31796521324756
100,1,3.87453436095055
103,16,13.8892065761258
104,0.5,3.05268310369833
106,5,4.6181664247702
107,1,3.84766252739226
110,2,3.05360326894502
112,3,4.29489051094891
113,2.5,2.00614316239316
114,4,3.13107511045655
115,8,9.45532523230879
116,11,9.54967834167262
117,10,8.87562544674768
118,21,16.7190850607577
119,20,19.3716940671909
120,6,7.65910753474762
121,13,9.95922746781116
122,7,7.73657838224767
123,2,6.19874100719424
124,16,13.786327845383
128,5,8.00913242009132
130,2,4.69830729166667
134,1,7.62786885245902
139,0.5,0.677728613569321
146,0.5,1.39522673031026
151,1,1.45569620253165
171,2,1.40993788819876
195,1,1.06951871657754
198,2,2.45313986679353
199,1,3.49590277777778
201,11,10.0580442804428
206,1,1.16811175337187
207,16.5,6.32249496475327
213,1,1.60265049415993
215,1,2.19287158746208
220,20.5,21.4686770428016
221,0.5,0.716553287981859
