ward,count,Size
1,12,13.5117941386705
2,43,25.5615164520744
3,23,27.7862759113653
4,14,20.7012151536812
5,18,10.8578792341679
6,42,40.325232308792
7,22,25.6997855611151
8,6,4.67208271787297
9,34,33.8820586132952
10,18,21.4917798427448
11,6,9.6397426733381
12,8,9.88666666666667
13,3,2.71262458471761
14,36,29.5518227305218
15,20,22.9292351679771
16,1,3.24553224553225
17,13,17.2180128663331
18,35,43.5239456754825
20,8.33333333333333,12.9524660471766
21,8.33333333333333,7.26166547020818
22,12.5,14.4456754824875
23,11.5,19.5594472242078
24,5,7.0763640695735
25,18.5,20.6270192994996
26,15,20.9066595187038
27,27,22.4195854181558
28,23,32.1951393852752
29,28,31.1243745532523
30,16,16.2108649035025
31,40,32.1790830945559
32,37,31.3202287348106
33,18,18.2837741243746
34,34,31.9313795568263
35,33,33.5218012866333
36,27,26.9135096497498
37,30,27.0135811293781
38,13,16.7784131522516
39,18,21.0986418870622
40,23,25.2573266619014
41,6,6.01790830945559
42,19,23.4253037884203
43,27,29.4974982130093
44,22,24.1343817012152
45,16,19.3566833452466
47,19.5,24.7885997521685
48,28,28.3421372408863
49,13.5,17.1903145103645
50,17,15.6679771265189
51,16,17.569871336669
52,19,24.8086132952109
53,11,17.2188110555158
54,10,11.1479628305933
55,0.833333333333333,5.46529933481153
56,19.5,26.6654384672071
58,24.5,26.090886347391
59,7,10.0932809149392
60,25,22.9225637360019
61,8,12.1117094017094
62,15,13.8909340004765
63,5,8.23149492017417
64,4,8.24366312346688
65,11,17.0777537796976
66,29,30.6111508220157
67,35,28.9478198713367
68,10,10.2015725518227
69,5,3.81254506128335
70,17,14.0850607576841
71,30,29.6933523945675
72,24,21.4225669583665
73,1,4.44664744051911
74,4,6.54681865018032
75,20,21.8821777460091
76,6,9.15350250178699
77,22.5,24.6534429354301
78,2.5,5.82118179652132
79,6,9.20657612580415
80,5,6.09248554913295
81,27,29.4503216583274
82,4,4.20030127741624
83,7,10.4354896354539
84,9.5,11.017357636407
85,6.5,8.17363593042649
86,2,2.4030903090309
87,7.5,11.6272933047415
89,11.5,7.60876816773886
90,1,1.41218637992832
91,10,11.0303468208092
92,3,4.87249814677539
93,7.5,8.45534905885156
94,5,7.90630372492837
95,14,13.6325947105075
97,0.5,1.52588268001112
98,1,2.05527210884354
99,11,8.31796521324756
100,5,3.87453436095055
101,0.5,1.55404463040446
103,13,13.8892065761258
104,2.5,3.05268310369833
105,3.5,5.9943407960199
106,2,4.6181664247702
107,7,3.84766252739226
109,2.5,2.26191389599318
110,3,3.05360326894502
111,0.5,1.6242962962963
112,4,4.29489051094891
113,2,2.00614316239316
114,4,3.13107511045655
115,13,9.45532523230879
116,6,9.54967834167262
117,7,8.87562544674768
118,17,16.7190850607577
119,21,19.3716940671909
120,2,7.65910753474762
121,9,9.95922746781116
122,9,7.73657838224767
123,3,6.19874100719424
124,8,13.786327845383
128,10,8.00913242009132
129,5,5.24275646045419
130,4,4.69830729166667
132,5.5,4.66894609814964
133,0.5,2.09366818873668
134,17,7.62786885245902
135,0.333333333333333,0.734006734006734
136,10.5,4.72274837511606
137,1,0.847183748845799
138,0.333333333333333,1.38425506195225
146,2,1.39522673031026
148,3,2.24876811594203
149,0.5,1.24779723991507
151,1,1.45569620253165
172,1,1.05608065532451
173,1.5,1.2515318627451
181,1,0.689862542955326
185,1,1.36914600550964
189,1,1.47810218978102
193,0.333333333333333,0.851851851851852
198,0.5,2.45313986679353
199,5,3.49590277777778
201,14.5,10.0580442804428
207,5,6.32249496475327
213,1,1.60265049415993
220,29,21.4686770428016
223,1,1.08256880733945
232,11,8.61432676518883
250,0.333333333333333,0.462121212121212
251,2,1.96890547263682
260,0.5,1.10113268608414
262,2,3.68810916179337
263,7,6.60058027079304
274,5.83333333333333,5.44082479258175
279,0.333333333333333,0.412878787878788
285,1,1.27601809954751
288,0.5,0.850453172205438
309,0.5,0.670731707317073
