ward,count,Size
1,11,13.5117941386705
2,41,25.5615164520744
3,32,27.7862759113653
4,19,20.7012151536812
5,23,10.8578792341679
6,41,40.325232308792
7,25,25.6997855611151
8,6,4.67208271787297
9,35,33.8820586132952
10,21,21.4917798427448
11,12,9.6397426733381
12,7,9.88666666666667
14,28,29.5518227305218
15,24,22.9292351679771
16,3,3.24553224553225
17,15,17.2180128663331
18,42,43.5239456754825
20,7.83333333333333,12.9524660471766
21,5,7.26166547020818
22,14.5,14.4456754824875
23,12.5,19.5594472242078
24,6,7.0763640695735
25,25.5,20.6270192994996
26,23,20.9066595187038
27,24,22.4195854181558
28,33,32.1951393852752
29,26,31.1243745532523
30,15,16.2108649035025
31,29,32.1790830945559
32,30,31.3202287348106
33,21,18.2837741243746
34,30,31.9313795568263
35,38,33.5218012866333
36,18,26.9135096497498
37,19,27.0135811293781
38,17,16.7784131522516
39,23,21.0986418870622
40,28,25.2573266619014
41,4,6.01790830945559
42,23,23.4253037884203
43,28,29.4974982130093
44,24,24.1343817012152
45,18,19.3566833452466
47,24,24.7885997521685
48,36,28.3421372408863
49,18,17.1903145103645
50,12.5,15.6679771265189
51,17,17.569871336669
52,25.5,24.8086132952109
53,12,17.2188110555158
54,12,11.1479628305933
55,7.83333333333333,5.46529933481153
56,27.5,26.6654384672071
57,10.5,12.8936894474993
58,23.5,26.090886347391
59,10,10.0932809149392
60,19,22.9225637360019
61,14.5,12.1117094017094
62,14,13.8909340004765
63,6,8.23149492017417
64,4,8.24366312346688
65,12,17.0777537796976
66,29,30.6111508220157
67,20,28.9478198713367
68,3,10.2015725518227
69,3,3.81254506128335
70,11,14.0850607576841
71,21,29.6933523945675
72,24,21.4225669583665
74,9,6.54681865018032
75,13,21.8821777460091
76,7,9.15350250178699
77,20.5,24.6534429354301
78,5.5,5.82118179652132
79,10,9.20657612580415
80,4,6.09248554913295
81,29,29.4503216583274
82,2,4.20030127741624
83,9,10.4354896354539
84,8,11.017357636407
85,9,8.17363593042649
86,2,2.4030903090309
87,9.5,11.6272933047415
88,0.5,1.07724301841949
89,7,7.60876816773886
91,11,11.0303468208092
92,4,4.87249814677539
93,9.5,8.45534905885156
94,5.5,7.90630372492837
95,13,13.6325947105075
96,0.5,0.727816695855225
97,2.5,1.52588268001112
98,1.33333333333333,2.05527210884354
99,4,8.31796521324756
100,9,3.87453436095055
101,1,1.55404463040446
103,13,13.8892065761258
104,6,3.05268310369833
105,3,5.9943407960199
106,8.83333333333333,4.6181664247702
107,5,3.84766252739226
109,5,2.26191389599318
110,3,3.05360326894502
111,2,1.6242962962963
112,2,4.29489051094891
113,1.5,2.00614316239316
114,2,3.13107511045655
115,9,9.45532523230879
116,9,9.54967834167262
117,7,8.87562544674768
118,12,16.7190850607577
119,25,19.3716940671909
120,10,7.65910753474762
121,5,9.95922746781116
122,10,7.73657838224767
123,5,6.19874100719424
124,6.5,13.786327845383
128,12,8.00913242009132
129,4,5.24275646045419
130,5.5,4.69830729166667
132,6.5,4.66894609814964
133,1,2.09366818873668
134,9,7.62786885245902
136,6.5,4.72274837511606
140,1,1.32439678284182
144,3,2.45728155339806
148,0.5,2.24876811594203
149,2,1.24779723991507
156,1,1.0950950950951
160,2,1.26869779802582
170,1,1.66355140186916
179,0.333333333333333,0.5625
180,1,1.17297297297297
182,0.333333333333333,0.60573476702509
185,1,1.36914600550964
195,1,1.06951871657754
196,0.333333333333333,0.682170542635659
198,3.5,2.45313986679353
201,15,10.0580442804428
207,7,6.32249496475327
215,3,2.19287158746208
216,1,1.85531135531136
220,24,21.4686770428016
232,8,8.61432676518883
247,0.333333333333333,0.572463768115942
251,0.5,1.96890547263682
260,1.5,1.10113268608414
262,4,3.68810916179337
263,9,6.60058027079304
264,1,2.78497409326425
274,10.3333333333333,5.44082479258175
285,1,1.27601809954751
288,0.5,0.850453172205438
