ward,count,Size
1,11,13.5117941386705
2,4,25.5615164520744
3,29,27.7862759113653
4,24,20.7012151536812
5,2,10.8578792341679
6,42,40.325232308792
7,25,25.6997855611151
8,1,4.67208271787297
9,31,33.8820586132952
10,19,21.4917798427448
11,10,9.6397426733381
12,11,9.88666666666667
13,4,2.71262458471761
14,32,29.5518227305218
15,24,22.9292351679771
16,5,3.24553224553225
17,20,17.2180128663331
18,58,43.5239456754825
20,18.5,12.9524660471766
21,9.5,7.26166547020818
22,15,14.4456754824875
23,16,19.5594472242078
24,9,7.0763640695735
25,21,20.6270192994996
26,17,20.9066595187038
27,26,22.4195854181558
28,34,32.1951393852752
29,32,31.1243745532523
30,16,16.2108649035025
31,34,32.1790830945559
32,32,31.3202287348106
33,23,18.2837741243746
34,32,31.9313795568263
35,35,33.5218012866333
36,36,26.9135096497498
37,22,27.0135811293781
38,23,16.7784131522516
39,34,21.0986418870622
40,30,25.2573266619014
41,11,6.01790830945559
42,26,23.4253037884203
43,35,29.4974982130093
44,26,24.1343817012152
45,16,19.3566833452466
47,31,24.7885997521685
48,32.5,28.3421372408863
49,16.5,17.1903145103645
50,11,15.6679771265189
51,18,17.569871336669
52,24.8333333333333,24.8086132952109
53,13,17.2188110555158
54,16,11.1479628305933
55,8.83333333333333,5.46529933481153
56,28,26.6654384672071
57,14,12.8936894474993
58,28,26.090886347391
59,6,10.0932809149392
60,23,22.9225637360019
61,6.5,12.1117094017094
62,16,13.8909340004765
63,14,8.23149492017417
64,2,8.24366312346688
65,14,17.0777537796976
66,28,30.6111508220157
67,29,28.9478198713367
68,13,10.2015725518227
69,4,3.81254506128335
70,17,14.0850607576841
71,34,29.6933523945675
72,8,21.4225669583665
73,5,4.44664744051911
75,23.5,21.8821777460091
76,10.3333333333333,9.15350250178699
77,14,24.6534429354301
78,4.5,5.82118179652132
79,12,9.20657612580415
80,5,6.09248554913295
81,30,29.4503216583274
82,2.5,4.20030127741624
83,15,10.4354896354539
84,8,11.017357636407
85,5,8.17363593042649
86,1,2.4030903090309
87,14,11.6272933047415
89,9,7.60876816773886
91,9,11.0303468208092
92,6,4.87249814677539
93,6.5,8.45534905885156
94,9,7.90630372492837
95,12,13.6325947105075
97,1.5,1.52588268001112
98,5,2.05527210884354
99,8.5,8.31796521324756
100,0.833333333333333,3.87453436095055
101,1.33333333333333,1.55404463040446
103,16,13.8892065761258
104,0.833333333333333,3.05268310369833
105,4.5,5.9943407960199
106,5,4.6181664247702
107,5.5,3.84766252739226
109,1.33333333333333,2.26191389599318
110,4,3.05360326894502
111,1.33333333333333,1.6242962962963
112,5,4.29489051094891
113,1,2.00614316239316
114,4,3.13107511045655
115,10,9.45532523230879
116,10,9.54967834167262
117,11,8.87562544674768
118,22,16.7190850607577
119,25,19.3716940671909
120,9,7.65910753474762
121,17,9.95922746781116
122,10,7.73657838224767
123,6,6.19874100719424
124,9,13.786327845383
125,0.333333333333333,0.678810720268007
126,1,0.718864468864469
129,3,5.24275646045419
130,9,4.69830729166667
132,6,4.66894609814964
133,0.5,2.09366818873668
134,2,7.62786885245902
138,2.33333333333333,1.38425506195225
141,1,1.19653179190751
146,1.5,1.39522673031026
148,1,2.24876811594203
151,1,1.45569620253165
155,1,0.926070038910506
157,0.5,0.781333333333333
160,2.5,1.26869779802582
169,0.5,0.946623093681917
185,2,1.36914600550964
198,1,2.45313986679353
201,9.33333333333333,10.0580442804428
206,1,1.16811175337187
207,2,6.32249496475327
215,2,2.19287158746208
220,24.5,21.4686770428016
232,9.5,8.61432676518883
237,0.333333333333333,0.837037037037037
