ward,count,Size
1,13,13.5117941386705
2,17,25.5615164520744
3,29,27.7862759113653
4,15,20.7012151536812
5,1,10.8578792341679
6,35,40.325232308792
7,27,25.6997855611151
8,3,4.67208271787297
9,38,33.8820586132952
10,26,21.4917798427448
11,11,9.6397426733381
12,12,9.88666666666667
13,5,2.71262458471761
14,21,29.5518227305218
15,25,22.9292351679771
16,3,3.24553224553225
17,17,17.2180128663331
18,67,43.5239456754825
20,20,12.9524660471766
21,5,7.26166547020818
22,11,14.4456754824875
23,25,19.5594472242078
24,6.5,7.0763640695735
25,24,20.6270192994996
26,14.3333333333333,20.9066595187038
27,20,22.4195854181558
28,37,32.1951393852752
29,35,31.1243745532523
30,15,16.2108649035025
31,39,32.1790830945559
32,35,31.3202287348106
33,22,18.2837741243746
34,35,31.9313795568263
35,35,33.5218012866333
36,28,26.9135096497498
37,26,27.0135811293781
38,12,16.7784131522516
39,19,21.0986418870622
40,29,25.2573266619014
41,3,6.01790830945559
42,26,23.4253037884203
43,31,29.4974982130093
44,27,24.1343817012152
45,18,19.3566833452466
46,2,1.53580901856764
47,30.5,24.7885997521685
48,37.5,28.3421372408863
49,16,17.1903145103645
50,18,15.6679771265189
51,18,17.569871336669
52,29,24.8086132952109
53,16.5,17.2188110555158
54,14,11.1479628305933
55,11.25,5.46529933481153
56,31.1666666666667,26.6654384672071
57,18,12.8936894474993
58,33.5,26.090886347391
59,10,10.0932809149392
60,22,22.9225637360019
61,17,12.1117094017094
62,14.5,13.8909340004765
63,8,8.23149492017417
64,10,8.24366312346688
65,7,17.0777537796976
66,21,30.6111508220157
67,26,28.9478198713367
68,11,10.2015725518227
69,3,3.81254506128335
70,16,14.0850607576841
71,34,29.6933523945675
73,6,4.44664744051911
74,5,6.54681865018032
75,19,21.8821777460091
76,11,9.15350250178699
77,29.5,24.6534429354301
78,8,5.82118179652132
79,8,9.20657612580415
80,5,6.09248554913295
81,24,29.4503216583274
82,0.75,4.20030127741624
83,12,10.4354896354539
84,14,11.017357636407
85,6.5,8.17363593042649
86,2,2.4030903090309
87,14,11.6272933047415
89,7,7.60876816773886
91,9,11.0303468208092
92,4,4.87249814677539
93,10.3333333333333,8.45534905885156
94,5.66666666666667,7.90630372492837
95,12,13.6325947105075
96,0.333333333333333,0.727816695855225
97,1,1.52588268001112
98,2.5,2.05527210884354
99,12,8.31796521324756
101,2.5,1.55404463040446
103,16,13.8892065761258
104,1.25,3.05268310369833
105,2,5.9943407960199
106,0.5,4.6181664247702
107,3,3.84766252739226
110,2.5,3.05360326894502
111,1,1.6242962962963
112,7,4.29489051094891
113,1,2.00614316239316
114,4,3.13107511045655
115,11,9.45532523230879
116,11,9.54967834167262
117,10,8.87562544674768
118,18,16.7190850607577
119,21,19.3716940671909
120,9,7.65910753474762
121,7,9.95922746781116
122,5,7.73657838224767
123,11,6.19874100719424
124,7,13.786327845383
125,0.666666666666667,0.678810720268007
128,5,8.00913242009132
129,5,5.24275646045419
130,5.5,4.69830729166667
132,3,4.66894609814964
133,1.5,2.09366818873668
134,1,7.62786885245902
136,1.5,4.72274837511606
144,2,2.45728155339806
146,3,1.39522673031026
147,3.75,1.41650380021715
149,1.5,1.24779723991507
151,2,1.45569620253165
168,2.5,0.948470209339774
170,2,1.66355140186916
198,1.5,2.45313986679353
199,1,3.49590277777778
200,1,1.6
201,13.5,10.0580442804428
206,1,1.16811175337187
207,7.5,6.32249496475327
209,1,1.11111111111111
213,5,1.60265049415993
215,4.5,2.19287158746208
220,23,21.4686770428016
232,11,8.61432676518883
234,0.5,1.40861062463514
251,1.5,1.96890547263682
262,6,3.68810916179337
263,5,6.60058027079304
266,1,2.09109311740891
268,1,1.89975845410628
